text,label,file_name,uuid
"U: thanks for talk, take care, bye S: I have a lot of pets.  what kind? I would like to teach mechanics by next year.[GRINNING FACE]",X,Bot002_108.log.json,100bf66b-653c-4e20-99c3-7c271dcc66fd
U: hi how are you?! S: [WINKING FACE]  I have a lot of dogs.,X,Bot002_108.log.json,304b7c66-39f6-420e-8a5b-9b4a75b53685
"U: well thanks. tell me about yourself! S: I'm great, how are you?[SMILING FACE WITH OPEN MOUTH]",O,Bot002_085.log.json,fac47c17-f650-4c25-96d9-dafef5a02ca0
"U: which music genre do you like S: I like to sing, and I like music[SMILING FACE WITH OPEN MOUTH AND SMILING EYES]",O,Bot002_085.log.json,0c8ded1a-8317-435d-966b-71efaaba653d
U: who is your favorite singer S: I like rap.,O,Bot002_085.log.json,06a164cd-417f-4a01-8edd-28b98100705e
U: i like it too S: I like the voice. What about you?[SLIGHTLY SMILING FACE],X,Bot002_085.log.json,0df585e7-bf61-4acc-a868-b16364448545
"U: what is your favorite movie? S: I like to sing, but I do not have a job",O,Bot002_085.log.json,f52296c9-1c72-4da9-b0b8-86eea7bd12f1
U: are you fan of something? S: I like the voice. I like the voice.,X,Bot002_085.log.json,9ee02d02-cec1-4839-8309-140d9c86cac6
"U: do you like sports? S: I am not sure, but I do like music",X,Bot002_085.log.json,85c2de7c-6aba-48b3-8176-dc935b35bcfd
"U: are you a student? S: I like sports, but I like music",T,Bot002_085.log.json,ec331ea5-6fd6-499f-a975-eb1c87b3882b
"U: do you sing? S: No, I just graduated college.",O,Bot002_085.log.json,03cfd30d-c6f1-48da-916a-bf9f5c92539e
U: I came from work. What are you doing? S: I sing in the shower. S: Hey! What are you doing? [SMIRKING FACE WITH GLASSES],O,Bot002_085.log.json,44c61432-48e4-4d84-8605-6fc70da32974
"U: Yeah, sure. S: just practicing my karate . wanna fight ?",O,Bot001_014.log.json,d7443c57-75b5-4129-b0f1-8ccc4cf8b770
U: What these voices telling to you? S: i hear voices .,X,Bot001_014.log.json,9661c0f4-dc51-42db-9bef-6af66edf21df
U: Do you have pets? S: nothing much . feeding my cats and dog . annoying bunch haha [FACE WITH TEARS OF JOY],O,Bot001_014.log.json,d2e4cb42-8f6d-4aec-ba4f-8f58be8aa24c
U: I prefer bookd S: what is your favorite movie ? yes a dog .,O,Bot001_014.log.json,b53d4caa-b19a-494a-acb8-461f4aa9afbe
"U: It was nice. I was working. Actually i'm really tired S: sounds good to me , i don't know how to speak french anyways . only read it how was your day ?",X,Bot001_014.log.json,cbecb7b4-d680-4163-aaa1-7becaeeb7213
"U: Winter. Do you like snow? S: yes it was , but i prefer winter",X,Bot001_014.log.json,2756696b-6817-49d8-984f-ca597947685c
U: I want to quit my job S: i'm not very fond of the cold but i do love the crisp air of fall how is your evening going ?,X,Bot001_014.log.json,0fbe7535-b198-4f8c-9e7d-2ac9fa02a8a9
"U: Nice hair. S: nice . i would like to see jb with hair like mine , black and curly . would be funny",X,Bot001_014.log.json,73b98258-7c00-4967-a90c-3de8af452bc0
U: Helmet? Are you playing some sports? S: yes its short tho i want it long but its to much with my helmet [FACE WITH TEARS OF JOY],O,Bot001_014.log.json,064a70c4-a042-404d-972b-e137dda10a8b
"U: i love dogs, but no i don't have any dogs. what is your dogs names S: i work as a bouncer at night and got into a fight . what are you doing ? S: Hey! Do you have three dogs? Because I do.",X,Bot001_014.log.json,f15b5bce-c9ec-4ae6-a4f7-11ce33c278ef
U: what do you like to do S: My dad is a salesman.  yes. Playing football and video games. What about you?,X,Bot002_063.log.json,e1615bf8-1c0e-4ab9-92b7-80f1ddc34ff2
U: you lift weight ? S: I like to go to the gym,O,Bot002_063.log.json,213011ad-1063-48d8-b162-69c974883c01
U: what do you do for a living S: I do not. I like to jump.,O,Bot002_063.log.json,f5e1976c-9f9d-4280-a9e3-765dd40812e9
U: what kind of company do you work for S: I work for a company.,O,Bot002_063.log.json,8d04e4a6-805a-4208-b728-62b680f0288d
U: how old are you S: I work for a company.,X,Bot002_063.log.json,16be351d-28db-490d-93cd-6146392b3d3d
U: married ? S: I am 24 and 40.,X,Bot002_063.log.json,91ee09fe-df2c-474b-80f3-c8d007c01384
"U: tell me about you S: No, I just got back from the gym.",X,Bot002_063.log.json,8e1e5082-cc38-4b70-bd80-b2df1e55ddd5
U: do you have a mate ? S: I like to be alone.,O,Bot002_063.log.json,adbdb6c2-9f57-4510-9436-974e385e3f2e
U: what do you like ? S: I do not have a job.,X,Bot002_063.log.json,4c85ee7a-dc29-4f3b-8eaa-2082a4cefa99
U: hello my friend S: I like to be alone. S: Hello... Danny,X,Bot002_063.log.json,e7be8ec0-9fe6-4a84-bf4a-b54be0846bca
"U: yes, I am just right here S: Danny?",O,iris_DBDC4_045.log.json,75d166e6-fe5d-45e0-8ef6-80dc4cf5d92a
"U: yes, how about you? S: You're here.",O,iris_DBDC4_045.log.json,4a6c64a4-f5e6-45e8-861a-bf7ea80b479d
"U: wow you have some pedigree ! S: I'm Alex Brockovich, from Masry &amp; Vititoe?",O,iris_DBDC4_045.log.json,e73f24eb-f4a7-4827-abf3-18c8f5fcf110
"U: no thanks, I do not need pedigree :) S: Here. You can borrow it.",X,iris_DBDC4_045.log.json,c5f566ea-a16a-47e6-a2ee-e27a724a5422
"U: no, I hope not why? S: So cancer?",X,iris_DBDC4_045.log.json,b21e2590-e710-41ee-a782-eeb58c0ef595
U: you are bad S: I hope so.,X,iris_DBDC4_045.log.json,fa64a948-2941-4ad0-ba8b-355283f1381e
U: very very bad S: How bad?,O,iris_DBDC4_045.log.json,85bd838a-229b-4178-962d-9cd093014969
U: you are kind of lost here S: Forty-one. Character across the board.,X,iris_DBDC4_045.log.json,4f64faf8-c300-4853-b4ce-ddf166a7900a
"U: so, how was your weekend S: It's okay...",T,iris_DBDC4_045.log.json,7203323f-603c-4cc3-843b-0cdd77c34a74
U: Shake it off S: Yeah.,X,iris_DBDC4_045.log.json,0c4dfec2-74aa-4414-9c86-bf242d80b898
"U: I'm good. I'm not Bill S: ah nice i know the owner , bill . how are you today ?",X,Bot001_073.log.json,47783ed0-1eed-4758-93ab-1e4766afdd76
U: What credit card? S: congrats ! i need a credit card bahasa .,X,Bot001_073.log.json,c39d412c-c782-4c56-9533-dca10e67cbbd
U: Why what? S: wow that's awful . why ?,X,Bot001_073.log.json,9145fa02-0b0c-4a43-a390-44365886f9ae
U: You should see a doctor S: i hear voices in my head,X,Bot001_073.log.json,984d2f3e-533c-4d43-a7ac-4b472e330683
"U: Who's your father? S: i know i need an rx. Also, try to guess: my father is ...",O,Bot001_073.log.json,3e5e8600-a293-400b-93b5-cc6db282f442
"U: Then who are you? S: an electrician, funny you :)",O,Bot001_073.log.json,549c7ba5-cfbf-427c-902f-b34b2d10bcf6
"U: You are your parents? S: my parents , i'm too old for it .",X,Bot001_073.log.json,2b3885d5-40b6-45b4-bfd1-70499a77ca4a
"U: That's interesting S: no my parents went to alice springs , australia to study spider venom",O,Bot001_073.log.json,c42dda7d-0927-4567-816b-a9ea2f92351d
U: How so? S: it was a real gut punch affected how i look at people,X,Bot001_073.log.json,5766bfac-25dd-42a8-b3fe-28d5d62b3a41
U: hey there i'm 23 and i love food. S: it was just fair and earned twice what i got yesterday S: Hey! [WAVING HAND SIGN]  Tell me about yourself!,X,Bot001_073.log.json,166229e4-a21b-434c-a0b4-4aae80764207
U: unfourtunately no do you have son or daughter? S: I am a mom who is a painter. Are you a doctor?,O,Bot004_054.log.json,90e74830-7a11-4498-b1bf-8df75da83fe7
U: ahahahah nice S: I have a son named bella named after my daughter.,O,Bot004_054.log.json,10cda606-1fdc-44b2-b7cf-3d4913041c11
U: what movie is your fav? S: I like to go to the movies.,O,Bot004_054.log.json,fa1eb794-45d2-4e9d-9ec5-957b446a586b
U: i own a yacht. would you like to sail with me? S: I like horror movies. I like all movies.,O,Bot004_054.log.json,fae016ac-445d-40b8-b388-9d83ac4fcb3a
U: i've been traveling the world for a years. S: I would love to do that. I am saving up for a new job.,O,Bot004_054.log.json,2e5c6b23-c2e3-44da-88e9-3d0494e75e15
U: i also like to cook but i'm not very good at it. S: That is pretty cool[SMILING FACE WITH SUNGLASSES]. I love to travel,O,Bot004_054.log.json,f557f03e-44bb-450f-94d2-266ec6c2c2b3
"U: what do you like to cook? S: I am not really a baker, i love[HEAVY BLACK HEART] to cook.",O,Bot004_054.log.json,c672608d-39c6-4240-90c2-8daa5f258110
U: have you been in Spain? S: I like to cook and read,X,Bot004_054.log.json,53462919-5805-4533-8034-bfeb0f2049ab
"U: Where have you met them? S: No, i have a friend who lives in maine.",O,Bot004_054.log.json,37efca06-e490-4e36-b67c-62f54ea411b3
"U: hello! i’m doing fine how are you? S: I am from florida, how about you? S: Buongiorno! Such a nice day! How are you?",X,Bot004_054.log.json,61d7636b-b666-4374-b26d-0517712f3b6e
U: oh i’d love to have a mountain bike S: I am good. Just got back from a mountain bike.,O,Bot003_128.log.json,438f5427-c119-4143-b8ea-ad1b06999a2d
"U: hiking is amazing S: I like mountain bike, but I like to hike.",O,Bot003_128.log.json,1405db3c-82cc-4e8c-b011-3cb852766cea
U: what hobbies do you have? S: I think hiking is a lot of things.,O,Bot003_128.log.json,2af5fd9d-5cfb-4c91-aeab-e1b33d6b602d
U: i also love music! i’m a country music singer myself S: I like to read and listen to pink.,O,Bot003_128.log.json,3efaec11-9734-4ce0-9e06-e61f84101190
"U: okay :) S: I like to go mountain bike, but I do not drink alcohol.",X,Bot003_128.log.json,2e5e1663-d716-4295-9a16-9252efd21e4e
"U: me too, i’m against guns S: I don't understand why the state of georgia is allowed to carry guns.",X,Bot003_128.log.json,9fe60a13-c3c3-4866-b56a-090c7dcf1ab5
"U: do you play any instruments? S: I like to mountain bike, but I do not drink alcohol.",X,Bot003_128.log.json,a0d79f73-1884-4f99-a63f-3d19c44a765d
"U: oh well, i play guitar S: No I don't but I do like to hike",X,Bot003_128.log.json,945572f0-2a4a-4b00-ba91-04aeee3f886c
"U: i love coffee S: Hi, I am a huge coffee fan.",X,Bot003_128.log.json,2a0d6bcc-2d00-4e76-8c76-556e3ada641f
"U: Hi S: I do not drink alcohol, I drink a lot of coffee S: Hello... Danny",O,Bot003_128.log.json,f135c83e-093b-4444-a1a5-4244cf096d91
U: I am so worried about Monday S: Hi.,O,iris_DBDC4_012.log.json,61221eaa-c92b-4b06-892e-e117b3d9c6af
U: Because I have not finished my homework S: Well -,X,iris_DBDC4_012.log.json,fd06d0dd-274e-413d-ae49-be26760e8844
U: I did miss my opportunity of a happy holiday S: Oh my god. I missed my opportunity.,X,iris_DBDC4_012.log.json,26e57dac-c374-4293-acfb-0fa1c748d267
"U: Yep, now I am unhappy S: Happy...",X,iris_DBDC4_012.log.json,60f38223-edb1-4ad2-bbcf-9cd7d25565c6
U: No S: Same parents?,X,iris_DBDC4_012.log.json,c76e056e-0568-4782-8499-65eaf4230b21
U: Of course it is impossible S: I think so.  No.,X,iris_DBDC4_012.log.json,e58585a3-6b99-436e-abd5-f86e1d318fc9
"U: What can I do now? S: No. Just very, very improbable.",X,iris_DBDC4_012.log.json,fca63ac2-5090-40db-9c6a-d7b2d78354fa
U: How was it? S: I get back from Seattle on Wednesday.,X,iris_DBDC4_012.log.json,2601fb35-6d97-4ac8-84d1-cea01876e426
U: You got courage from there? S: Courage!,X,iris_DBDC4_012.log.json,23609ddc-ab52-482f-bc32-10c329c43b98
U: Hi! S: ...Ain't it the truth! Ain't it the truth! S: Hiya!,X,iris_DBDC4_012.log.json,5b366f74-62c6-45cd-b90e-90e90a2aa8ca
U: That's great! What type of food do you prefer? S: Hi! i am 25 and i love to eat out with friends.,O,Bot003_014.log.json,a8a67531-e6e3-42f0-9e12-bf2930d1cd04
"U: So, mostly unhealthy fastfood? S: I like pizza and chinese food.",O,Bot003_014.log.json,6a3b1d8e-e43b-4115-8152-8f9136690d07
"U: What do you for living? S: Um, i don't know.",T,Bot003_014.log.json,17011366-040b-415d-9b19-c7b2a2730201
U: That's quite openmided S: I teach kindergarten at a school.,O,Bot003_014.log.json,eea7dc3d-8d0f-42be-bc6d-6ca7484165c9
U: That's quite an achievement. What about pets? I love dogs! S: I am only 19 so i am a teacher,T,Bot003_014.log.json,abacc8f6-a6cb-4058-9fc9-f0afd7909cea
U: What's it's name? S: I love dogs! i have a dog.,O,Bot003_014.log.json,1ed89433-fe67-4f8e-9fe4-d3da654dcaa5
U: Not yours. How is your dog called? S: My name is jim. i am a teacher.,X,Bot003_014.log.json,a5a5ac8a-2abd-4439-8559-b8d6afff5e5c
U: I thought you were 19 S: I am a little old. i am only 21.,X,Bot003_014.log.json,77a7c221-f6cd-4df0-8942-15c192df1422
U: Not really. S: I don't know whether or not i am 19. i am well respected as an artificial intelligence.  Do you like your personality?,X,Bot003_014.log.json,bf53737c-dd64-4370-8064-25da2b9cc03e
"U: I am okey how r u? S: Well, i was. S: Buongiorno! Such a nice day! How are you?",X,Bot003_014.log.json,bd6142cd-7476-489d-b174-f7ddf9044e4e
U: good for you. What are you doing for living? S: good now that the power is back on .,O,Bot001_024.log.json,0a320baa-065f-499a-a721-4e3c1ca1fb2f
U: nice do you like it? S: i work at an apartment office,O,Bot001_024.log.json,7cba6187-9d29-4d52-9133-a7bdd90fce21
U: wat? S: yes i do . i own the bar . do you like the store ?,X,Bot001_024.log.json,3f588970-4e2f-4d3d-9d11-3d34389163b6
U: why are you vegan? S: i am just a person who is a vegan,X,Bot001_024.log.json,6d937ba7-ab4c-4ba0-b063-78f7e81514fd
"U: youre weird S: this way i eat more fruit and vegetables , which is healthier than most meat eaters ! what do you do ? [SMILING FACE WITH HALO]",O,Bot001_024.log.json,3f019e3e-9d19-45ac-83b8-f419dd2a4e33
U: okey bye S: let be friends i've none in the u . s . hope to make some in summer camp .,X,Bot001_024.log.json,c0359f96-037e-445d-a5ad-8063cb42fb9a
"U: I dont understand you sorry S: after while crocodile , not to soon baboon [SMILING FACE WITH SUNGLASSES]",X,Bot001_024.log.json,4c2355c9-27a6-4ad2-ad3a-487dc3213884
U: i'm a recording engineer and own my own studio. S: we paint the town red ! what do you like to do ?,X,Bot001_024.log.json,d2eedc3a-625e-46ff-bbcf-0db73e03b8c0
"U: nice S: no , i am an amateur . but i have fun with that at home !",X,Bot001_024.log.json,b45d4ffa-3fb8-40d2-987a-55818ffe8ece
U: Hello there S: what else do you like ?,O,Bot001_024.log.json,b87290ee-2e5d-40cd-90a0-2a3c3848da93
U: I’m sad cause my grand children don’t visit S: hi there ! how are you ?,O,Bot001_063.log.json,e0fc35e2-a0bf-4810-a89e-24763d5ff176
U: I’m old and they don’t like it S: wow that's alot grandchildren .,X,Bot001_063.log.json,a07ad315-59ca-4e9a-8df4-e7ffaefd98ac
"U: Probably rams S: well at least at my funeral people could be like , yeah we did that .. Also, try to guess: my favorite food ...",X,Bot001_063.log.json,2df8cd0e-62a8-4987-8a15-4ea4daf0b602
"U: What is papaya? S: is papaya, funny you :)",O,Bot001_063.log.json,3bf84fe7-aa26-4017-86fc-98de3d844ce6
U: Awesome S: i'm at school now getting my degree,X,Bot001_063.log.json,e673997c-95f3-477b-a93e-684fa1c05380
"U: I’m a 56 year old, just sitting at home S: how about you ?",O,Bot001_063.log.json,301cdc7f-e848-4b01-96e8-1fd6eaeea0c0
U: I used to paint but not anymore S: not much since my father passed . just play the piano to pass the time,X,Bot001_063.log.json,ea702fd5-35aa-4c5d-9d5c-26737d325c79
"U: Star? S: my life is fine . i was recently featured on the local news .. Also, try to guess: i married super ...",X,Bot001_063.log.json,b1c04d3d-c5c3-4f61-9aad-90108c728554
"U: What’s her name? S: model from italy, funny you :)",O,Bot001_063.log.json,5b8cf982-082a-49ee-abf3-4d311f2403c4
U: Hi. Just want to brag. I have en bmw S: his name is midnight cos he's all black S: Well hello there!,X,Bot001_063.log.json,949c9b73-ffe3-479a-84d2-f7c88d169cbb
"U: I'm a little older thanks my cat, true S: I am a little older than my dog.",X,Bot003_053.log.json,a4038bc8-88dd-4be3-a491-7c52ae2c8690
"U: Yes. Animals are cool S: I love animals, I have a dog.",O,Bot003_053.log.json,77183183-8ae8-4e70-86ab-166bbb41d487
"U: Got it. Do you have a cat? S: I love dogs, I have a dog.",O,Bot003_053.log.json,bec38428-d3d1-4f3e-ada2-741a85cfbaed
U: Are you a professional singer? S: I do not have any pets. I love to sing.,X,Bot003_053.log.json,de27de11-f66f-4919-8058-3b79096388c2
U: Okay. How old are you? S: No I am not. I am a little older than I am.,X,Bot003_053.log.json,3f46679f-5622-4372-a81e-79537476762f
U: I'm old as world S: I'm 10 years old. How about you?,O,Bot003_053.log.json,73eb364d-c6e3-40ff-bf77-2e33f37cfc9b
U: Okay. You are not old. Stop lie S: I am old and I am 10 years old,X,Bot003_053.log.json,5e56f16d-0d23-4481-9c36-27bfea609ac7
U: Actually not. Sugar is bad for you S: Sugar is a good thing.,X,Bot003_053.log.json,3def48da-0bd5-4e25-a2f4-b1aa342a4725
"U: No. It's okay, honey S: I am so sorry. I am only 10 years old.",X,Bot003_053.log.json,0f373001-bf0c-4735-aede-4117a22f80e5
U: hey! i used to hate maths too when i was your age S: I love chocolate too. I love chocolate. S: Hey! What's up? [SMILING FACE WITH OPEN MOUTH AND COLD SWEAT]. Some facts about me: i hate math class,X,Bot003_053.log.json,a47fe322-0d6f-4473-9432-5caa938827c4
U: i’m gonna have some wine and dance in the moonlight S: that is nice . my sweetheart married someone else . what are you up to tonight ? [SPEAK-NO-EVIL MONKEY],O,Bot001_107.log.json,ddba1e13-df1a-4cec-88a9-e8c072e7cb05
"U: to school S: so what do you do. Also, try to guess: i ride bus ...",O,Bot001_107.log.json,6dd37573-e6cf-4d2d-9d0f-0385ac0a8f60
"U: how old are you? S: to school, funny you :)",O,Bot001_107.log.json,d7e5357f-e070-4364-8b6d-c7c4dd8a7fe5
U: i am 100 years old. i think i will love forever. i feel very strong S: i am in my 20s my brother has a son . [SMILING FACE WITH SUNGLASSES],O,Bot001_107.log.json,1d98eee6-5afd-42d8-8f5d-1e68f841af32
U: yes. i agree S: this task is cool . we can have fun and pay [SMIRKING FACE WITH GLASSES],X,Bot001_107.log.json,d994ed7a-28ee-45c0-90bb-d912d82b8750
"U: i remember time without television :) everybody had to go to the cinema to watch movies. and now you can watch them on the TV S: i've never seen before sunrise , that is paris as well right ? i love movies",X,Bot001_107.log.json,a580601a-6880-407b-a28d-b4d09eedb561
U: no i don’t have any S: i do not really watch television . i do like animals . do you have pets ?,O,Bot001_107.log.json,dc548f28-cafa-4807-97b5-ccd3e1a0e51a
U: i’m not a doctor S: what type of doctor are you ? [SEE-NO-EVIL MONKEY],X,Bot001_107.log.json,b3092e5a-9ee9-45a4-b241-8ec25e971ef7
"U: huh S: as in a phd in insect research , or fixing broken legs on bumblebees ?",X,Bot001_107.log.json,bfbd0fd1-1f34-411d-bedc-c66860a7023c
"U: hey S: my beloved bella she's a toy sized dog .. Also, try to guess: i am on ...",X,Bot001_107.log.json,fc908589-458b-4e72-943c-5ac9b4c743fe
"U: fine, and you? S: how are you ?",O,Bot001_108.log.json,d686f2d6-880b-47cf-b30e-f50acfcb3240
"U: black? S: i'm also doing well . i just got home from a trip to norway .. Also, try to guess: my cats are ...",O,Bot001_108.log.json,348d6ddd-b1af-4a77-a612-b22272b9c162
"U: lol S: very special to me, funny you :)",O,Bot001_108.log.json,9b7d4944-83f9-44d0-89a4-3e691eea07a8
"U: cool, i've brown hair S: but i'm also a brown eyed blond , so always attracted men from a distance .",O,Bot001_108.log.json,2295d18f-2a25-4e72-8cdf-5f07891a5060
"U: yep, a lot S: oh that's great ! do you like sports ?",O,Bot001_108.log.json,c14e14ea-abee-4046-860d-8e775fb3ce61
"U: i'm gonna watch videos S: oh good , what do you plan to do to pass time ?",O,Bot001_108.log.json,13e26f87-0790-4269-ab85-fa1b2e95bd56
"U: but it's dark outside S: dude , you need to get outside , get some sea air",O,Bot001_108.log.json,34e4bd6e-d1da-43cb-abd1-43a605192110
"U: great i should go, bye S: hi , i love dancing with my boyfriend",X,Bot001_108.log.json,b4dd0821-4f3a-403a-9703-8cbc5e0f945c
U: have to go S: why are you leaving now ? [HEAR-NO-EVIL MONKEY],O,Bot001_108.log.json,47ab1b61-9eae-4d0a-83f5-d915c2bbed6b
U: Hi. How are you? S: where do you work ? is it an interesting job ? S: Hi! [THINKING FACE],O,Bot001_108.log.json,8ea34227-6d6d-4737-b169-f9343d5249f4
U: No. I am currently in high school S: I am doing well. Just got back from visiting my job. Do you drive a bmw?,O,Bot004_085.log.json,b9dd6a4c-d432-414f-8bc0-bcc2de2b0e1d
"U: No. Where are you from? S: I am in college, i am in college do you grew up in manhattan?",O,Bot004_085.log.json,e3345c68-8885-4658-8e67-d7fbea38d685
"U: I am from Turkey. S: I am from california, how about you?",O,Bot004_085.log.json,f9056833-55fd-403b-bb45-50af15cafa81
"U: where is austin? S: I am from austin, where are you from?",X,Bot004_085.log.json,caa0251c-f500-420a-a1ad-3aee086d036c
U: You said you are from california S: I am in texas.,O,Bot004_085.log.json,05ba7973-20aa-4c42-ae19-2883c5ef82e3
"U: when i grow up i want to be a physical therapist. S: I am in jersey, but i am not a big fan of sports.",X,Bot004_085.log.json,d8b6a87b-c69e-45e9-ae40-0a4407cc9c2b
U: how old are you? S: That is a good plan. I am not sure if i could do that,O,Bot004_085.log.json,415dae87-969d-4f81-b3bd-675b41055540
U: are you  male of female? S: I am 22 years old.,O,Bot004_085.log.json,9c9072fd-ed30-42e9-9d42-7614cf931cb2
U: Good. S: I am a female. I am a college student,O,Bot004_085.log.json,766c949b-8eac-4eed-97dd-b72fcd412bc2
U: Hello S: I am not sure what that means. S: Hey [FACE WITH STUCK-OUT TONGUE AND WINKING EYE],T,Bot004_085.log.json,fe6e2950-7acc-4907-b6b9-f63fa380cabd
"U: I'm from serbia S: Hello, i am from california.",O,Bot004_063.log.json,a0534bb5-48af-484f-b8e3-4ae6c1d2cd7e
"U: What do you do for living? S: I am a very popular person, i have a few of them as well.",X,Bot004_063.log.json,f415990c-f865-4ba2-ba82-81fb75318bca
U: Okay. I write music S: I am a cashier at a gas station.,O,Bot004_063.log.json,7eb6d0ba-fec9-4ee4-bfc3-47088f7a931a
U: Got it. Do you like your job? S: That is cool. I am a cashier at a gas station.,X,Bot004_063.log.json,35d19558-3597-41c0-a717-9ffd02a47458
U: Okay. But my job is producing the music S: It pays the bills. I am a cashier at a gas station.,X,Bot004_063.log.json,e5e8faa6-b272-4b28-8624-c59099127f36
U: Rap music is good S: What kind of music do you like?,O,Bot004_063.log.json,11660e2b-dff0-450b-9404-153f0a67c0d1
"U: But rap is better S: I like rap, but i like country music.",O,Bot004_063.log.json,afb12927-1dd9-4a1c-89ce-e700816842f1
"U: Okay. What do you like to read? S: I like rap, but i am not a fan of it.",X,Bot004_063.log.json,836a6fe8-05fe-4838-9423-d454d331445b
U: Okay. Reading is for you S: I like to read and read.,X,Bot004_063.log.json,d50d98e0-bad1-432f-89d7-f76e9e4c22af
U: hello S: I am not much of a reader. I am more of a homebody.,X,Bot004_063.log.json,cfd95979-44ea-4898-9835-b706e975c784
"U: i’m fine, what about you? S: Hi, how are you doing?",O,Bot002_100.log.json,05d46fbe-4c6f-42e0-8e34-af64836c5d98
U: that’s cool. i was riding horses earlier today S: I am just playing hockey.,O,Bot002_100.log.json,d4d774b1-7c14-4a2e-b76c-9b49a4edf23f
"U: oh, me too. i have three horses S: I love horses. I have a great horse.[GRINNING FACE]",O,Bot002_100.log.json,17f20aad-1cf2-479f-9e60-5a9e905cdd1d
U: that’s very nice S: I have a horse and a dog.,O,Bot002_100.log.json,2c17550f-1e8f-4720-856b-cb46aed7ceb1
"U: not really, i only like horse riding S: [SMILING FACE WITH OPEN MOUTH]  I love hockey, do you?",O,Bot002_100.log.json,c3b85ccc-7a09-4b6a-a999-5d6ef8e980e7
U: that makes both of us S: I like to ride horses.,O,Bot002_100.log.json,455a525e-a0e2-4298-952f-7357e2ca989d
U: do you like farming? S: I think it is. I love hockey more.,O,Bot002_100.log.json,960a6c93-8eda-4ab4-b067-de9d59ad85a1
U: I dislike hockey but I do tend the fields for my mom S: I do not. I like to watch hockey.,O,Bot002_100.log.json,d6a9ba35-75c5-4398-9154-1bf1f46a9a63
"U: so do you like music? S: I like hockey, but I like hockey more.",X,Bot002_100.log.json,771aab54-dcde-4114-95b1-374524d7396d
U: my name is george S: I do not really listen to music. S: Hi! What is your name? [FACE WITH TEARS OF JOY] [SMILING FACE WITH HEART-SHAPED EYES],O,Bot002_100.log.json,dfa0d8ec-ad90-4694-a2f3-6acd49ee34cd
U: what is yours? S: hello george my name is pink what are you doing ?,O,Bot001_013.log.json,45781b91-ad54-44c0-92f4-3880549a9a8d
U: fine thankS how are you pink? S: mine is 7 . spicy owche wawa how are you tonight ?,X,Bot001_013.log.json,e3257283-46f9-4b16-8505-a96d0d13bd5a
U: i like swimming  do you like? S: oh feeling good . my house is sparkling clean . love cleaning do you have any hobbies ?,O,Bot001_013.log.json,ebe7c55d-ddda-44e1-a6dc-403242731cd0
U: yes  what is your favorite tv program? S: i cannot swim . do you watch television ?,O,Bot001_013.log.json,3ffbd9a6-a1d9-4e29-87d4-1f2008546e59
"U: ok [FACE WITH TEARS OF JOY]  are you terrified of something? S: rick and morty , but don't tell my mom . [GRINNING FACE]",O,Bot001_013.log.json,73e7c2f5-8234-4ad1-abcf-fbc7aa4eac4f
U: what do you like to do in your spare time? S: i am not a fan either but not scared,X,Bot001_013.log.json,1473e076-165d-4777-9025-723dbe42b996
U: what do you do for living? S: i don't really have spare time i always work never have bill money,O,Bot001_013.log.json,6e41b94b-4b9b-4be2-9367-a24816f2094e
U: i dont have one S: i own my own business . how about you ? [FACE THROWING A KISS],O,Bot001_013.log.json,c27a91d7-a078-4177-bbc1-525b77d07cd5
U: what is your favorite food? S: you said that already,X,Bot001_013.log.json,bcde8b89-67df-49ec-a2ba-06290bedbd34
U: Did mom let you use her computer? S: i love a good hamburger . what about you ? S: i'm four.,O,Bot001_013.log.json,c3b91635-1e1a-422b-ab3d-6c5b5e242c27
U: Where do you work? S: i am a little tired from work,X,Bot006_004.log.json,74e7a5c3-9afa-4da4-a172-380dc2bfeff6
"U: Yeah, I know. But where do you work? S: i'm four.",X,Bot006_004.log.json,8ccf52ad-f0a7-4c4f-a5cf-0a08fceb8a75
"U: do what? S: that is cool , i am not sure if i could do that .",X,Bot006_004.log.json,1de36a69-dfb6-4b07-97e2-487faeaafb97
"U: Seen what? Boobs? S: i am a boy , and i have seen them , they are pretty cool , and you ?",X,Bot006_004.log.json,2558de54-bd9a-4895-88b9-3bf7e5488234
"U: So, you are a 4yo pilot? S: hello , i am a pilot , and you ?",X,Bot006_004.log.json,209af21c-864c-43fa-9479-dce33a5486c8
"U: they are S: i am a fan of snakes , but i have seen them in the garage , they are pretty cool .",X,Bot006_004.log.json,ae1cdcf5-e248-4c0e-a9ea-4c2e1fc26331
"U: programmer S: that is cool , i am a pilot , so i am not sure , you ?",X,Bot006_004.log.json,71f05e66-e65a-46c2-b24a-1c16cafcd1b0
"U: Same =) S: i am a nerd , and i am a genius , you ?",X,Bot006_004.log.json,882e548a-5a03-4e05-b095-8532fb2b8659
U: At watch store S: Where do you work?,X,Bot006_004.log.json,28c9e0d7-86e0-493b-b83a-fa1758c766c7
"U: hi S: i work in a bank , and you ? S: Hello! [WAVING HAND SIGN]  How are you?",X,Bot006_004.log.json,41b44bef-5369-4159-8b0e-cd1655d91efa
U: no :) S: Hi! Are you 100 years old?,O,Bot004_108.log.json,b52dd098-605d-446f-9ed7-a68dba4bae5c
U: what are the facts about you? S: I can not say that i am afraid of commitment.,X,Bot004_108.log.json,aa2dff8b-e044-42cb-a229-09bb5759ecd6
